,Actual_Volume,Period,Days_Since_Cutoff,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100
2024-03-28 04:00:00+00:00,3998270000,Calibration,0,3858528462.7824545,4222992972.2666078,3990008486.514512,3931918611.331379,3847563660.4978023,3618429743.2739453,3923501843.779968,3525190135.7427344,3811447591.5700965,4136439028.7511697,3411191559.964974,3789571005.018613,3174033363.070402,3352362562.8326163,3806298870.3305507,4213914155.502168,3613039409.1696715,4132164097.098588,4325193298.802756,3907773743.0632467,4459122363.409557,3776556256.8356256,4622037827.882947,4190158477.8032746,4241214816.580299,4291062155.6431293,4363761695.735756,4011907240.5260234,4468837516.645743,3383065539.4814196,4777477915.729509,4334929209.211519,4643415080.006767,4556623249.59076,3341351517.36927,4423973346.464677,4181430781.0390697,3418051052.8653884,4009474206.3257995,3826720454.6215434,4464122985.113353,4134816105.839809,3755005175.939189,4150687361.4854784,4665942221.704031,3650207496.073284,4559893221.061801,4277813744.866738,4024251170.7513504,3315005312.490254,4552869768.7151785,3700528059.198476,3474450344.3763175,4347368646.427109,3827791610.493021,3813320806.4483175,3684141932.616206,3983378837.091982,4119354890.64601,3640720047.5344253,4306654116.074546,3727927398.5408306,3836226735.9051414,4359861529.686185,4533317806.294655,3533284443.9087625,3405625491.7074857,3245585378.422595,3687614822.5126586,3282718882.2791343,4539387446.315115,3718486238.214629,4081832418.931825,4047957663.269697,4038079295.8489695,3474380529.5288434,4261862233.75668,4198540623.1776648,4393597587.296553,4296420565.221347,3691636043.383698,4159489312.7936354,4117407903.6249633,3407163842.7846045,4145162674.293178,4813251831.990883,3743736049.259465,3056316984.8197775,3720625509.1066155,4011075957.4540987,4284060835.902517,4082570333.4131904,3468143982.7885704,3650441385.655804,4338116128.750177,3331088641.6265445,4398794092.123344,4701680481.745357,4087164292.3569827,4208933701.1051235
2024-04-01 04:00:00+00:00,3325930000,Calibration,0,3381421370.130744,3425154859.749063,3480661256.725747,2973398925.8840694,3500028349.390916,3647098038.376155,3290216108.197716,3765366118.039037,3248834612.0665617,3466311119.7156196,3045083760.819411,3179233884.0659065,3164400779.7732916,3699539532.966631,3571054944.6325974,3078435022.9464173,3380471092.881483,2993167183.047043,2919241502.946646,3130608567.834274,3255079206.2644196,3483228669.9892497,3817048156.7944765,3825373167.2775393,3416245225.8052893,2831421119.890862,3587391788.1001644,2943397506.2680583,3100011079.4772987,3352918727.668388,3144589231.035449,3104388222.9318967,3438134247.2217183,3340788906.1105857,3215579977.056821,3137344862.0097737,3136890849.2269387,3026614385.249079,3404190363.963736,2922708440.4078054,2997611107.8034644,3539436469.801424,2969612286.6386166,3477548023.6586742,3415660220.1744103,3237694019.492118,3459463002.2972918,3476863072.317267,3715892345.7853365,3427693836.7642307,2693375429.193216,2737387108.661839,3670121335.72053,4039672934.5107245,2923176286.387217,3263851134.8688025,3831529705.8745723,3045896952.9349136,3087209408.6372533,3428971929.2764173,3312765347.182468,3702678442.628563,3545274507.153922,3395828889.3168483,3062539203.039367,2924888976.51932,3112231183.2995224,2933432276.378749,3420481651.0655894,2955328081.00334,3143566257.381561,3548519908.8515368,2935561105.618763,3866463057.0731025,3564176423.3178616,3531009552.640487,3129726839.5221715,3687684220.8963485,3928729555.3210073,3317140550.116145,3308307108.5983276,3151318899.079592,2764007010.3958697,3441113039.534053,3049639447.7487025,3706546800.121864,3805474459.108765,3291596657.702415,3546990437.1049576,2990004815.907066,3259206868.369912,3039802794.130117,2714789665.414399,3803127425.2188973,3226820907.9939175,3045133049.3932242,4102679859.5694647,3168549629.6131196,3221148013.153514,3206957456.727387
2024-04-02 04:00:00+00:00,3886590000,Calibration,0,4492375027.284561,3773491128.74303,3514399181.3769126,3741266009.166809,4658568450.624417,3914883306.172024,3617866320.489987,4683116318.173897,3707579190.169361,3991329476.492826,4118873018.5597095,4162868004.5457225,3046362965.3713927,3654302573.735509,3475658870.844989,3892471755.549743,3404764283.9225636,3833771870.9565306,3672427853.6175475,4263242245.221097,3842554004.3445926,4285981459.3987656,3162075119.4868646,4018057339.893738,3529337627.5711884,3491450291.352398,3889795336.018129,4638273433.390982,3424921045.2800417,4203230524.0732856,3971808418.950737,3856222731.312119,3898230144.3375497,4159842281.764003,3795279748.409825,3769652887.9567685,3329461957.299059,3778384621.548929,4515772047.5884905,3945808624.6507163,4469464768.814425,4831984431.775165,3979406371.128349,3264982042.2007127,4471292669.489712,4010557551.554052,3760523615.1923075,3898572271.9538865,3781958971.820488,3243905525.326985,3519982377.1868777,4321848618.845047,4334021817.120225,3604958314.0272937,4107237448.961969,4020683359.4507275,3524889073.381382,2405107564.9541383,3505176897.5427494,4033691889.1789336,3809835814.2240567,3972729134.950905,4689672213.508308,3361765151.704015,4301286100.018471,3221626880.666408,3171529533.8241644,4555950946.578447,4083660265.4709635,3772955469.305347,3245461959.4059854,4321033263.848207,3496360742.5115967,3573298273.678203,3604605346.9744296,3685427593.433244,3769461461.2779903,3812411705.8604584,3879282350.1165376,3974871343.105372,3791063273.1153803,3425696840.765601,3863298250.2844467,3451151733.433496,3963951956.7663813,3573821724.5396943,4052310702.629333,3757333063.206019,4195056070.3188806,3671601275.7408967,3931692274.8432565,3954494337.449096,4752072786.750937,4702589089.17413,4224280214.132715,4209140748.8404684,3299447716.1749578,3576186746.629708,3367865640.568804,4611312818.859136
2024-04-03 04:00:00+00:00,3703250000,Calibration,0,3790071679.1128697,3895375367.5635996,3400847194.2577586,3181832207.123918,3444391027.450578,3487442894.825954,3410263616.1337233,3491979392.254436,2962034810.4042764,3456185558.912245,3602977333.8060584,3246969531.323609,3968809454.6649766,3742683428.7108107,3223000935.1349874,3903982583.634709,3648492186.778637,3130790453.4696107,2964808180.943239,3278713253.0577974,3697453192.0467777,3383890160.5064726,3692127320.534276,3295629776.631564,3690057012.998802,3607923194.971101,3052948996.5184383,3836515727.9469013,3340241963.504728,3706714264.253878,2830239204.2620993,3023991876.31737,3807236977.5355296,3968867789.567061,3595130691.660763,3465435091.9326773,3493505203.134079,3837664842.5451746,3948037670.8049507,3158687075.26121,4057522754.11595,3541222483.7996407,3024470551.5785513,3521694684.847738,3839313767.996406,3792080378.2721243,3895626217.416123,3093588456.2418265,3779247810.400956,3327724627.20432,3404518926.432922,3371440953.7149534,3788904991.587327,3078126877.3363004,3666709887.217361,3498362425.1857243,3020972443.9286084,3865684783.6357107,3673242478.2510166,4044381537.72601,3514834373.99467,3183851859.892707,4255424513.8441205,3247657648.9037523,3552039488.001437,3239527438.0868134,3751442459.4290805,3576814501.9184113,3146186450.178859,4029634541.009872,2737578765.912339,3668274929.1725907,3195484954.3920226,3296637216.018794,2436300128.4977026,2424172767.01621,3434997047.1171384,4149752525.2726536,3552544738.155266,2571130683.2574115,3885882050.0984435,3695599528.762666,2965054574.287193,3557856519.03601,3250799353.9885077,3584130704.4094076,3500584826.6003304,3247027220.5254536,3488642581.1605535,3768768300.871568,2847788249.569737,3605672930.8509536,3527057476.6500287,3625426749.264979,3653836410.7328663,3106341118.773313,3980649189.489733,3391912452.700128,3310355498.9084764,3490536110.7152257
2024-04-04 04:00:00+00:00,4075680000,Calibration,0,3802960985.722569,3446967105.0888057,3219903637.731384,3797933869.874857,3488140093.091545,3738049722.0375385,3507578420.415431,4255681170.9864807,3989062102.177717,4033268224.5004363,3929724916.895452,4513543363.831961,3445038098.216208,3373947900.682271,3891081997.6051927,3996881313.1496143,3727197682.0528684,4182593446.1850324,3476638040.331323,3787400354.287639,3903156147.731483,3386902741.9295206,3795971635.3707,4045356009.5402875,3585162406.34215,4064349227.8739333,3478707312.487693,3818001718.001947,3772557970.514324,3621589002.5361295,3840759423.680326,3859994451.477441,3303672346.216841,3616880925.0342894,3623767530.2215185,3884878410.3334866,3861794387.372353,3848437982.175821,4198916055.0389504,3905176817.789367,3110794743.326329,3461218901.723742,3609551157.534489,4806226708.083183,3513002412.9877014,3876040160.7852106,4036909375.5870047,3600987331.0658064,3310036050.7933846,3724179121.7970624,3261701398.520643,4044996366.848877,4364004906.647526,3932616709.734144,3742959011.229674,3973437568.9884496,4232526942.322942,3213909507.0205836,3837135061.097093,3848665316.006933,3945516176.0572615,4219351958.2825637,3902277612.1462393,4767641185.352945,3364884262.475899,4130580817.822526,3782720038.5970306,3946846732.7126746,3516498627.7130594,3450125866.44627,3957253818.6450715,4109223233.36216,4155374050.016396,3974817453.235176,4127417108.5785737,4816967135.812986,3120746015.2279677,3793698649.7484193,3988702615.013646,3542706921.356224,3525188280.3288875,4328748602.647222,4110409806.741997,4572762962.422709,3659702237.039773,3901867380.3379636,4371879521.401195,3857012743.6108966,4261414002.1859603,4421902265.26893,4332498837.101979,3919698288.773121,3932090574.190604,3975560151.222811,3525315452.633195,3967463384.8293705,3683785817.0408034,4079759699.9112616,4035529054.23042,4324988802.593364
2024-04-05 04:00:00+00:00,3386780000,Calibration,0,3323317944.204747,3534734654.615299,3462576989.305074,3899588633.7546406,3698268754.348378,3381322736.262829,3626054560.302624,3776314159.902031,3913980908.4613566,2486500439.7206526,2998300093.308503,2693140341.383992,3747655097.30629,3552350007.598357,3672193709.07172,3309659277.132895,3339369090.446467,3050964538.7163506,2936091078.315349,3795543564.2072463,3199657242.3884254,3753993624.3299747,3381310968.950035,3148418126.5699143,3751403498.2880955,2915091235.0503597,3420427084.4931493,3571772230.067463,3419021892.210547,4299945955.644576,3405726236.1355314,3220330303.230728,3108327559.9539714,3699466434.253499,3357400757.3323116,3371994135.1260896,2956180772.529534,3267668839.5687556,2609553328.74822,3281474385.6245914,3360409464.7470355,3611980245.076102,3736666771.3081527,2885136034.3737736,3266392516.746431,2988395578.3624735,3019140068.762085,3157584178.9054155,2848942035.203835,3073226991.721598,3699956351.8320446,3803211933.372005,3423071309.6803,3621162185.741068,3567658590.717722,3299434184.1410837,3132653069.784712,3525842051.993698,2883719578.148555,2745376595.4956765,3116518915.504737,2908719493.4064403,3441823030.5218096,3448802654.294062,3746613538.960043,3132651818.4183803,3473095668.310661,3235549649.990086,3500008891.2641344,3333780100.062071,3548059917.7015405,3548114801.6988916,3354065972.4301124,3244392733.2478704,3638546576.010706,3139659485.7049413,2542278035.891082,3605636062.073159,3309539282.11839,3577586393.4305077,2753182120.9084263,3138949532.3889303,3585255745.4233174,3805047128.504171,3746076143.57649,3282270943.6207604,3561490035.1061454,3350416527.2024217,3593838496.3688297,2625558504.574681,3219931941.9525337,2760614073.3570185,3069274606.509361,3011142371.3288794,3036930393.789278,3466998921.319464,3218616296.687944,3626145019.595748,3207068733.3380737,3422398991.615191
2024-04-08 04:00:00+00:00,3278180000,Calibration,0,2859911469.56119,3367094266.1173043,3384288654.0741057,2742503963.820394,3140308689.983792,3440836201.7403417,3507634247.541339,2942568705.80398,3184421810.49638,3395373465.65066,3120880618.392607,3595336842.1069894,3479224262.7901387,3392155198.201629,3338036958.1154437,2987240300.2292128,3400428839.3662767,3354018571.959256,3495150194.7146935,3667800305.3415523,3342632854.63448,3148267859.1968255,3051975559.8787284,3018238300.374326,2869913590.984659,3056891398.221517,3287351607.3658357,3050252646.177741,3258339325.1457067,2772642103.4545975,3151185466.993736,3162654235.8139424,3140088011.7125006,3266109413.9963326,3072605443.379001,3356010852.880649,2717292137.4250565,2781675968.704532,3471336152.8335886,3710043354.709689,3051526282.1995807,3771607725.692135,3198336838.691125,3151421721.170715,3189619681.9921174,2950491486.9013414,3769406652.9614115,3266617380.7412157,3025111008.5933723,3067687574.2372866,3450946289.841041,3248460041.9509606,2993284339.1956115,3149523846.506579,2587954170.7467127,3262838936.143717,3176272285.6297874,3188494502.652043,2696428240.308751,3384185199.5402317,2791196532.6941133,3586858596.8674693,3680423617.378318,3496359927.918873,3259480313.773639,3072725302.150139,2709517497.3353834,3162163201.873658,3186012012.2719975,3362922490.8174186,3198597022.5938325,2384937149.095904,3454681739.037168,3146773947.0137897,3242155031.3865247,2995299099.7992024,3592303892.6233516,3792516497.424451,3350908247.8918743,3386663774.3159194,2747150186.3005524,3339697175.953546,2984432204.2402015,2594536475.7217717,2812964327.615793,2859832579.9292836,3131570163.0075073,2976556209.7030916,3126973616.8426056,3235862164.1055503,3051443560.3403296,3186926275.2645907,3463912823.6596503,2836663946.5608745,3035452207.8290086,3328247834.7936244,3264279590.2258687,3091380873.7006054,3115420480.9787908,3855993237.7241025
2024-04-09 04:00:00+00:00,3400680000,Calibration,0,3426384560.9947705,3326480405.3491592,3266874306.3747406,2878846021.594463,2686918751.3586097,3135076412.24302,2798991413.075095,3266146780.780627,3510066945.012624,3476053227.711517,2685409890.5032744,3355736776.268646,3123590418.4438486,3564626206.7498507,3517983194.567091,3215367786.981229,3009640640.324139,3314619744.453303,3193044525.939274,3972503004.971498,3208743664.8289623,4026714066.7046127,3473104753.6561995,2911000012.6073346,3393895273.6342688,3224686839.054601,3055591615.043523,3717364914.4634233,3148446813.620093,3060909246.879108,3239448565.277648,3937938985.7546515,3901500959.8146305,3746393059.2923,3318944529.5325475,3373481506.1068993,3402684785.62949,3702375360.721787,3674924015.157398,3603421625.6214576,2433193156.4926696,3322017064.2738376,2787567563.918164,4099290526.6910076,3468485919.44625,3431201154.562841,3521811962.708154,4017584812.2940836,3926377458.0679955,3787191193.2455034,3235428089.065926,3393959815.4924507,3808478150.979622,3071201304.2411604,3190095269.566649,3274653938.3392577,3322122640.375252,4159578598.2260375,3103641609.3026676,4166678326.0130887,2728980282.9742694,3772944535.5410485,3381261580.5426807,3359950346.950747,3891128932.2955074,2841431414.8427734,3913659888.132226,3285196396.1069627,3357349178.752787,3942178987.2782283,3408398731.5830917,3436240237.2950387,3776975708.1470256,3800163555.817268,3524837715.3174744,4006560410.3395863,3149858663.8918567,3480560588.407339,2845327848.563236,3106062001.591487,3774011644.564156,3975632602.277192,3392659329.156749,2993794716.1089244,3693337432.384969,3585804807.2907434,3506974636.489193,3986468273.1359825,2906203808.634065,3393843642.0858116,3243989211.516552,3585359909.3209934,3249608038.660739,3535005965.9764094,2973838077.8210497,3625063756.926659,3018914884.0179906,2938874677.114607,3295959872.2506313,3796048273.7639747
2024-04-10 04:00:00+00:00,3845930000,Calibration,0,3633172155.6256685,3863175804.1223984,4330018364.557785,4291553048.8215566,4058198443.697886,3494951911.4850965,3393418823.966614,4201654441.686989,4000323038.525727,3657932579.563462,3807935137.5824776,4062748894.604312,3317370650.9907537,3369132061.5317645,3770389215.5949526,3422935713.4583516,3485084500.837157,3698338096.361071,3787620250.2664847,3635616206.4918065,3512512687.700687,2901053557.1395593,3797808080.3165407,4087692215.299705,3533427315.36968,3559090490.802978,3757838311.788961,2846622362.771076,3997679396.32464,3828555841.955601,3387038770.5515356,3807643843.776814,3723768955.059647,3810784541.7086935,3771228953.8171973,4094028180.614157,3653966086.9299774,3497258090.3779693,3836917080.248053,3052925374.4543633,3200700091.267725,4055826493.8338633,3068880027.1104155,4154254133.381505,4083977786.4500055,4202994700.8559995,3748196052.86356,3484190922.2324357,3766931221.816211,3474062589.3948836,4219888728.063602,3813713295.557651,4164978949.1151996,3700540972.3480415,3677572086.2836556,3614642888.9211874,3250095797.8150835,4114142241.8318386,4422417808.061202,4007678387.759735,4215237717.5674634,4261101831.682622,3995261014.107843,3539162958.866617,3672922000.9451756,3443170801.2395773,3294342209.738911,3938296698.7978477,3987327758.8769426,4032149868.393518,3440171495.199193,3069079403.5126724,3469573571.0416074,2686056112.608244,3530046497.9135065,3289137395.1942954,4435248835.255826,3227305241.8214602,3817822557.199172,3150797702.505068,3378436777.511191,3867932347.9044213,2951239627.4472246,3450656552.949569,3740766072.003538,4057693368.8741865,3453818355.4101768,4014494577.0720572,4051599528.1184464,3781342827.912082,3912022141.049872,3217378945.2099175,2698820521.3947144,4286697822.0673847,3548816306.608427,3976006705.791715,3727269987.3621345,3287623838.864376,3523315306.7105436,3757426845.312498
2024-04-11 04:00:00+00:00,3509380000,Calibration,0,3469146415.190979,2940230114.38199,2948748764.031409,3290343475.8170304,3180783444.0835185,3258617765.4035864,2857753495.7438035,3926971868.843566,2934107970.984945,4048577761.4004283,3840885568.567769,3387509499.543479,3478439281.4929285,3444556116.8245964,3495197580.4094486,3178875015.4407573,3514383234.4329224,3410346879.324126,3232727886.4874663,3774291868.480985,3183248229.8135157,3426359667.7369046,3166122911.0622797,3230967162.902938,3028814766.5883274,3677804715.1956677,3572825671.0189476,3017967004.4104996,3145877513.357643,4072082720.8454113,3740625717.5039134,3093630316.981718,3511940143.401948,3796322474.6113615,3374309196.592202,3510559943.339145,3220460706.286024,3327074419.6787806,2779216550.1573496,2935600672.986218,3621122745.0787873,3773628182.5624003,3415162676.9096446,3188153944.6084332,3498036996.6337676,3504473760.532958,3073172621.301122,3015871978.783688,3458087267.7519546,3543895676.9000287,3847753046.0899696,3381928104.7052402,3732152502.8261724,3561691002.3327184,2966722801.8647795,3167106446.387522,3334815500.0793114,3191108692.525985,4104504938.242971,3095981991.3224854,3527504030.434908,3307508978.053427,2979198481.2511683,3369853446.793241,3597300530.418083,3205528031.6338577,3620997457.6137676,3394569426.887052,3606598635.98534,3728318979.8073444,3580809138.593611,3531796718.632409,3371469878.496291,3159738409.462864,3528786865.85761,3742668771.1028647,3821240346.4393387,3391240663.750319,2897776836.6898265,3403230078.8518653,3494393891.393256,3227311548.3403645,3687615256.1651063,2967817986.3287582,3167264896.7593155,3080443134.442719,3172142281.4542623,3661902189.6945853,3417709720.3053102,3254235274.576055,2981371883.2468963,2850143445.6642604,3170128322.3126755,3176456788.9958763,3869308848.3161683,3151053125.4631257,2819198182.6251874,3456936736.3612676,3160616245.4880204,3572021242.6312323
2024-04-12 04:00:00+00:00,3963220000,Calibration,0,3795215452.7677875,4519795047.124258,3531598381.5039997,3860653104.091599,4100022684.9984536,3580629164.3628306,3868534510.002172,4370371522.446656,4841892801.776805,3858228010.77595,3527561337.433387,4608969554.027055,3788143218.3439384,3647993447.557729,4220914154.8270907,4450135934.395513,5005615731.591139,3822277171.23802,3612241857.333529,3744853258.639156,4697310402.982206,4931300314.596667,3766610316.491757,4212823452.363844,4444200295.61248,4429795924.256414,3661162852.875115,4542647480.280741,4072821623.4172726,3791506653.524013,4150227047.929248,3843173418.448881,3893543486.366252,4229963179.773165,4452414941.617286,3886350703.8345118,4102969625.27214,4749903540.126681,3816091953.1293955,4160322862.3419557,4972920440.171886,4558289556.765924,4494293087.946464,4222768769.9775543,2922633194.888474,3817481725.6707683,4625512331.874299,4092553210.687387,4252535550.154177,3737944985.040209,4090656518.612822,4653079012.636979,4155893305.891128,3969072024.4060426,3413954018.999069,4930743078.961774,4660837160.036944,3847003214.6069956,4222294518.5751023,3689827640.8876357,4287468885.100246,3932214455.9952946,4008871559.1254873,4027380617.3279824,3408238472.6348133,4403272587.551123,4186282310.456084,3652870699.235112,3918347220.8358927,4495086029.052989,4831826609.559076,3271461208.4954524,4132104545.9993496,3416578758.597774,4490476776.647822,3894427480.835065,4785904685.024385,3884414593.6217184,3739197136.4632235,2934808515.7623053,4015512896.2041397,4568131794.132524,4431106792.613857,3453218156.036716,3633732938.7561817,4946582133.909426,4052124996.639243,4094739328.5230594,4146675570.534719,3603544168.158004,3730281070.8264065,3695173801.0049753,4021046538.8095264,5051007098.134734,4124492964.693673,3530241418.820412,4334458864.60306,4545985345.31094,3879013328.5649805,4029568599.7303805
2024-04-15 04:00:00+00:00,3950210000,Calibration,0,4127217306.336677,3850908581.727885,4011516726.4656153,4331455915.483294,4053705044.445971,3602022026.2803245,3890717581.6514854,3578262963.984599,4002836860.3057365,3765309072.3750176,3693568053.603654,3771474397.743017,3963663464.804456,3824283583.401832,3519349193.0074544,3836397241.5379033,3869278115.988429,4005990657.1198897,3857422187.704794,3567634907.0581613,2659703107.7046227,3784852524.4393845,3747410395.067181,3516999179.8282657,4133538867.0426183,3915951586.5336237,4356994664.645645,3825502881.849857,4192906739.3092904,3819157547.2643695,4527961206.717801,4156951074.3096914,4114464336.4744525,3341221715.56082,3876120345.481219,4447279411.178508,3490784839.020511,4123065043.002973,3465656529.724833,3558632512.753513,4277615710.733428,3972716395.804782,3288787733.8565803,3922625578.0551744,3408367232.6283345,4177840168.397424,4126404724.9085493,4328252137.880159,4358646745.152208,3849104797.2725244,3746636495.730641,4045410104.0926304,3642458456.9208355,4161707804.0672083,3802652517.792301,4497808838.103321,4317030283.44552,4513042391.939627,3981891108.2509923,3549561139.635967,4419849060.656028,3956419638.1262527,4377050347.657979,3337583154.6326656,3727196688.6116757,3266308327.489311,3849127082.046794,4023001729.843941,3589154949.5642533,3449060239.7413883,3053672307.8708487,3852659855.1222672,3794848090.981936,3454280997.4537315,3945620166.159902,3404069021.3882604,3668312277.7836676,3815781940.2461743,4211000038.369082,3472777017.119704,4246842456.450076,3634075424.22817,4374684757.94309,3919200928.4827886,3473733533.740515,4520605072.713756,4142175297.7514257,4124035078.266655,3740602285.163643,4528567224.03537,3902846103.5136547,4216443802.5587335,3856722564.76284,3684066128.0118523,3622739901.5528846,3580726477.703393,4799844671.685506,4361890370.184997,3627961936.5544586,3817167778.2324953
2024-04-16 04:00:00+00:00,4006200000,Calibration,0,4629605770.578112,3804478409.2098126,4434654286.004425,3771202733.0496655,4090788535.010427,3823145840.2165213,3432382552.8334823,4811985055.209044,4669394861.774559,4813788362.406296,4146429803.74069,3573294995.800251,3820493695.1716485,4427554887.304608,4032813600.221256,3472474389.3795877,4251616659.1820536,4628640589.06659,4254814950.577423,3070768704.132751,4173121815.822282,3923795760.3344517,4108355014.861417,4189319096.9154572,4499650836.697075,3795149577.8810334,3862763013.876061,4097629979.1680284,3756668555.2513003,4446775661.691458,3802969293.657258,4535652463.353712,4687612908.942792,4597165167.88795,3873860911.224683,3469068677.1547027,3839765212.872633,3360683326.2144027,3205427894.044897,2822719072.8523903,4144232244.2752914,3733926510.3460793,4194844793.8940926,3714016287.6136003,3136232136.3727827,3858968003.897844,4266912030.832778,3433491408.4346733,3769354079.217936,4144315257.845964,4921391589.697475,3795776175.482053,4091134799.6000986,4481867652.436538,4292917534.9591637,4237228576.9117475,4107364883.0986714,3421854657.0509834,3879306321.6887016,4818508627.1928425,3510331419.858081,3980420351.029082,3726009526.3880634,3611549406.6396103,3503296201.6875176,3831661058.5110493,3905865142.446178,3027299254.1327825,3507741797.83103,4158707719.7667913,3983204519.0194077,4234208039.40459,3799613124.920072,4979608188.789008,5014381734.171226,4699044945.492975,3368652891.774168,4811148379.756329,3934384395.721001,4720900211.7513685,3921679299.8521614,3493180654.263564,4611061729.330328,4297365582.630246,3717800494.764684,4234366919.1779094,3513585037.7852693,3654751818.8064976,4313241559.780884,4479707473.995374,3762813699.146992,3212128868.419903,3934426375.7127776,4106401117.3449426,4783356375.007101,4307329374.727541,3757587799.3929334,4081793615.3761673,3605941752.4008365,3491085657.846677
2024-04-17 04:00:00+00:00,3596130000,Calibration,0,3404982769.7510896,3803535916.776504,4022101684.8787665,4071012321.39813,3686645906.695803,3743424317.6418242,3125079502.8361187,3259639986.8103294,3190081673.4486465,3155991944.351686,3873703990.19981,3931420216.6434855,2829272609.5093403,3716681081.803804,3072813597.688363,4051101204.277339,3405598508.5158463,3174569500.8718777,3026660785.222509,4018294541.1882896,3454220415.959321,3544150221.9933395,3648622464.0947723,3180130234.653114,2829714377.756857,2977816155.233146,3875346190.3835263,2978802067.8583903,3246427787.84443,3436273700.569993,3292747900.872924,3539470706.009485,3785124968.2968283,3116242484.5943418,3380181045.4662137,3410695242.057086,3626015623.49479,2833282404.67856,3441419090.839427,3906993483.4374523,3435079101.8699718,3414442753.7789927,3900383065.9656663,3416861895.7922187,3502790736.0825205,3748938673.995999,3267708871.972657,3942824915.7943034,3679359431.0537124,3099375413.9502125,3690676985.2734394,3803136537.5950966,3766778000.703215,3525120142.9096913,3883778500.5565543,3898649974.78425,3825312361.0922136,3508131549.857397,3120733260.059047,3329742670.968637,2844945112.3345685,3217723194.429504,3398341981.874588,3686106374.861588,3313406169.2615957,3816551305.027833,3222774356.2199383,3584890435.751059,3453938931.128459,3734567574.0796943,3108387699.4757633,3057643085.868871,3850265522.279476,3648337359.992771,2904116841.647163,3760191589.2542152,3068271786.5824494,3021495763.7782025,3682570993.1768003,3939875853.619758,4394028192.299485,3722057892.582897,3021032458.531567,3770841443.633522,3390767540.75125,3018412633.892688,3468667752.8710184,3671776955.403283,3562389747.009875,3406625135.656751,3557824172.386043,3728065835.719725,3220415743.308104,3522292482.1177473,3122064798.963847,3029040462.692655,3384334020.865426,3775407998.7980833,3311709582.404778,3164184807.7090287
